Source,Publication Date,Title,finbert_compound,finbert_positive,finbert_negative,finbert_neutral
Guardian,2023-06-24,From Brexit to Beyoncé: why UK inflation is still so painfully high,0.009878185577690601,0.04050007089972496,0.030621886253356934,0.9288780093193054
Guardian,2023-06-21,Bank poised to hike interest rates as inflation remains unchanged at 8.7%,-0.04989344999194145,0.020348701626062393,0.07024215161800385,0.9094091057777405
Guardian,2023-06-21,Why is inflation in the UK worse than in other major economies?,0.005346112418919802,0.01969003677368164,0.014343924820423126,0.965965986251831
Guardian,2023-05-02,UK supermarkets face calls for ‘profiteering’ investigation as inflation soars,-0.1632521003484726,0.02387615479528904,0.1871282458305359,0.7889955639839172
Guardian,2023-06-16,Tesco boss: food inflation has probably peaked but prices will stay high,-0.004841565620154142,0.0671958476305008,0.07203741371631622,0.8607668280601501
Guardian,2023-05-03,Fed to raise interest rate again amid core inflation pressure,-0.0529017448425293,0.0788988322019577,0.131800577044487,0.7893006205558777
Guardian,2023-07-10,Bank of England boss vows to ‘see the job through’ on reducing inflation,-0.027873270213603973,0.0691433697938919,0.09701664000749588,0.833840012550354
Guardian,2023-07-26,Fed raises interest rates to 22-year high as it continues to fight inflation,-0.010093674063682556,0.0405476912856102,0.050641365349292755,0.9088109731674194
Guardian,2023-06-17,"Brexit to blame for rising inflation, says former Bank of England governor",0.1258532702922821,0.1535833179950714,0.02773006074130535,0.8186865448951721
Guardian,2023-05-24,UK inflation: which goods and services have risen most in price?,0.31027951836586,0.3547191023826599,0.04443958029150963,0.6008413434028625
Guardian,2023-08-17,"The Tories crow that inflation is falling, but Britain's profiteering crisis is worse than ever | Sharon Graham",0.1373070776462555,0.19272901117801666,0.05542193353176117,0.7518490552902222
Guardian,2023-07-25,"UK interest rates need to stay higher for longer to beat inflation, says IMF",-0.7380147576332092,0.03422706574201584,0.7722418308258057,0.19353115558624268
Guardian,2023-06-26,"Shop price inflation easing, say top UK retailers before key meeting with MPs",0.01445737760514021,0.02816780097782612,0.01371042337268591,0.9581217765808105
Guardian,2023-07-17,"Public sector pay rises of 10% would add little to inflation, says UK thinktank",0.015467353165149689,0.031605057418346405,0.016137704253196716,0.9522572159767151
Guardian,2023-04-18,UK unemployment rises as pay growth lags behind high inflation,-0.02493685856461525,0.012319843284785748,0.03725670278072357,0.9504234790802002
Guardian,2023-06-23,Rishi Sunak forced to acknowledge control of inflation lies with Bank of England,0.2607771158218384,0.3516964316368103,0.09091930091381073,0.5573843121528625
Guardian,2023-05-24,Wednesday briefing: Why the UK’s inflation rate just came down to 8.7%,0.19494067132472992,0.2285435050725937,0.03360283374786377,0.7378536462783813
Guardian,2023-06-21,Sunak defends inflation plan as Starmer labels him out of touch over mortgages,0.2723219692707062,0.33550670742988586,0.06318474560976028,0.6013085842132568
Guardian,2023-03-12,The Guardian view on corporate greed: it’s causing inflation | Editorial,0.015395835041999817,0.10587869584560394,0.09048286080360413,0.8036384582519531
Guardian,2023-05-18,"Food prices will soon overtake energy in driving UK inflation, report predicts",-0.01016588881611824,0.05356036499142647,0.06372625380754471,0.8827133774757385
Guardian,2023-05-23,Bank of England says inflation has ‘turned corner’ despite soaring food prices,0.009747261181473732,0.027480941265821457,0.017733680084347725,0.9547854065895081
Guardian,2023-07-01,"If there’s such a thing as an inflation quota, has Britain already exceeded it? | Phillip Inman",0.17893686890602112,0.23808734118938446,0.059150464832782745,0.7027621865272522
Guardian,2023-05-19,Cheddar or bougie brie? How inflation has hit your cheese sandwich options,-0.48159655928611755,0.13961751759052277,0.6212140321731567,0.2391684353351593
Guardian,2023-08-03,Why is Spain’s inflation so much lower than the UK’s? Because it stood up to business | Carsten Jung,0.4868693947792053,0.6332358121871948,0.1463664472103119,0.2203976958990097
Guardian,2023-04-23,"UK inflation will fall rapidly, says ex-Bank of England economist",-0.13024699687957764,0.21164314448833466,0.3418901264667511,0.4464666247367859
Guardian,2023-04-19,UK inflation: which goods and services have risen most in price?,0.40046077966690063,0.47027918696403503,0.0698183923959732,0.45990243554115295
Guardian,2023-04-18,UK inflation expected to dip below 10% as energy prices fall,-0.0065293461084365845,0.06486326456069946,0.07139261066913605,0.8637441396713257
Guardian,2023-07-16,Economic ‘Bazball’ will have replaced UK’s safety-first approach to inflation and growth by 2025 | Larry Elliott,0.7569515705108643,0.8256805539131165,0.06872901320457458,0.10559047013521194
Guardian,2023-02-02,"Weaker economy, higher inflation: Bank of England’s dilemma",0.015993624925613403,0.056984465569257736,0.04099084064364433,0.9020247459411621
Guardian,2023-05-08,"Inflation, IMF austerity and grandiose military plans edge more Egyptians into poverty",0.016625184565782547,0.047798626124858856,0.03117344155907631,0.9210278987884521
Guardian,2023-04-19,Inflation surprise makes Bank of England rate rise almost a certainty,-0.050175540149211884,0.06507749855518341,0.1152530387043953,0.8196694850921631
Guardian,2023-07-20,Unconvinced by the Bank of England on inflation’s causes and solutions | Letters,0.5305212140083313,0.5906251668930054,0.06010395660996437,0.34927085041999817
Guardian,2023-05-08,UK shoppers cut spending amid pressure on Bank of England over inflation,-0.05788692831993103,0.019160747528076172,0.0770476758480072,0.9037915468215942
Guardian,2023-03-22,UK inflation rise complicates Bank of England’s interest rate decision,0.006114481948316097,0.02972491830587387,0.023610437288880348,0.946664571762085
Guardian,2023-07-02,Using austerity economics to crush UK inflation would be a cure worse than the disease | Richard Partington,0.11092247813940048,0.16244886815547943,0.05152639374136925,0.7860246896743774
Guardian,2023-05-17,Wages are growing (good news!) but they’re still playing catch-up with inflation | Greg Jericho,-0.023773210123181343,0.10072696208953857,0.12450017035007477,0.7747728228569031
Guardian,2023-03-14,UK pay growth slowdown adds to inflation squeeze on households,0.005654660519212484,0.01718141697347164,0.01152675598859787,0.9712918996810913
Guardian,2023-08-11,"Tinned tomatoes for dinner, can barely pay the rent: pity Gen Zs as they’re blamed for inflation | Daisy Jones",0.5767824649810791,0.6500123739242554,0.07322988659143448,0.27675771713256836
Guardian,2023-08-30,‘It’s too much’: Uefa to avoid inflated added time in Champions League,0.5283976793289185,0.5685286521911621,0.04013097658753395,0.39134037494659424
Guardian,2023-11-10,UK economy flatlines in third quarter amid high interest rates,0.005932995118200779,0.02812296710908413,0.022189971059560776,0.949687123298645
Guardian,2023-07-12,The RBA wants to raise unemployment to fight inflation – but who will that hurt the most? | Greg Jericho,0.0898769199848175,0.13699720799922943,0.047120288014411926,0.8158825039863586
Guardian,2023-05-12,"NHS waiting lists, inflation, national debt … one by one, Sunak’s pledges are crumbling | Polly Toynbee",0.012091495096683502,0.03713707998394966,0.02504558488726616,0.9378173351287842
Guardian,2023-03-28,"UK supermarket inflation hits record high, making shoppers hunt for bargains",-0.7363519668579102,0.03439835086464882,0.7707503437995911,0.19485126435756683
Guardian,2023-05-31,The Guardian view on food price caps: better at taming inflation than rate hikes | Editorial,0.5961421132087708,0.654375433921814,0.05823332071304321,0.2873912453651428
Guardian,2023-04-18,‘It’s scandalous’: UK shoppers on how inflation has hit their favourite products,0.11169316619634628,0.15919780731201172,0.047504641115665436,0.7932975888252258
Guardian,2023-07-26,Inflation has peaked – but will the RBA stop raising rates and focus on locking in low unemployment? | Greg Jericho,-0.006314389407634735,0.08636631071567535,0.09268070012331009,0.8209530115127563
Guardian,2023-11-14,UK jobs market dodges hit from economic slowdown,0.00193086639046669,0.017711278051137924,0.015780411660671234,0.9665083289146423
Guardian,2023-11-22,From tax to debt: five key issues that underpin the autumn statement,-0.5568044781684875,0.08089738339185715,0.6377018094062805,0.28140076994895935
Guardian,2023-03-22,UK inflation: which goods and services have risen most in price?,0.7562518119812012,0.7991817593574524,0.04292994365096092,0.15788832306861877
Guardian,2023-05-30,"UK food inflation dips in May, raising hopes rate of price growth is slowing",-0.017702504992485046,0.030083157122135162,0.04778566211462021,0.9221311807632446
Guardian,2023-03-24,Haiti faces ‘hunger emergency’ amid escalating gang violence and surging inflation,0.03924541547894478,0.05002325773239136,0.010777841322124004,0.939198911190033
Guardian,2023-11-07,Fertility patients in UK unable to keep stored embryos amid cost of living crisis,0.04429435729980469,0.05419053137302399,0.009896175935864449,0.9359133243560791
Guardian,2022-12-07,Harvester owner warns of inflation cost ‘headwinds’,-0.6833179593086243,0.03243279084563255,0.7157507538795471,0.25181642174720764
Guardian,2023-06-14,"UK has no choice but to raise interest rates to curb inflation, says Jeremy Hunt",-0.5342352986335754,0.170419380068779,0.7046546936035156,0.12492595613002777
Guardian,2023-02-22,"UK inflation could fall below 2% this year, Citi forecasts",0.00735957408323884,0.025809895247220993,0.01845032162964344,0.9557397365570068
Guardian,2023-04-08,"Rats, crime and inflation: fears for future of Manchester’s famed Curry Mile",0.10360316187143326,0.1214233934879303,0.01782023161649704,0.8607563972473145
Guardian,2023-11-17,The simple joy of getting published | Brief letters,0.8396748304367065,0.8889804482460022,0.04930564761161804,0.06171387434005737
Guardian,2023-04-26,The Bank of England is wrong again: workers aren’t to blame for inflation | James Meadway,0.0813940167427063,0.10147248953580856,0.020078476518392563,0.8784490823745728
Guardian,2023-04-03,Why are oil prices rising and what does it mean for inflation?,-0.06143232062458992,0.031495798379182816,0.09292811900377274,0.8755760788917542
Guardian,2023-04-25,Britons turn to stores’ bargain ranges as grocery price inflation stays above 17%,-0.11920290440320969,0.023827962577342987,0.14303086698055267,0.8331411480903625
Guardian,2023-01-18,‘Bloody hard work’: baker Warburtons battles soaring food inflation,0.06239034980535507,0.18104106187820435,0.11865071207284927,0.7003082036972046
Guardian,2023-11-21,UK borrows less than expected this year as Hunt lines up giveaways,-0.40850916504859924,0.1363392472267151,0.5448483824729919,0.3188122808933258
Guardian,2023-04-19,UK inflation falls by less than expected as food prices soar by 19.1%,-0.146855890750885,0.02702636644244194,0.17388226091861725,0.7990913987159729
Guardian,2023-04-19,"This isn’t wage-price inflation, it’s greedflation – and big companies are to blame | Larry Elliott",0.020184330642223358,0.052890338003635406,0.03270600736141205,0.9144036173820496
Guardian,2023-02-07,Fed says more interest rate rises needed to cool inflation,-0.7451241612434387,0.07513677328824997,0.8202610015869141,0.10460231453180313
Guardian,2023-01-13,FTSE 100 nears record high as inflation fears ease,-0.8544377088546753,0.025731198489665985,0.8801689147949219,0.09409984946250916
Guardian,2023-02-09,Mobile and broadband prices: UK watchdog reviews inflation-busting rises,0.44279929995536804,0.560379683971405,0.11758037656545639,0.322039932012558
Guardian,2023-05-24,Bank forecast to raise rates above 5% as UK inflation falls by less than expected,-0.009184684604406357,0.017316799610853195,0.026501484215259552,0.9561817049980164
Guardian,2023-09-02,‘Hypocritical’ Royal Society of Arts faces its first strike in 270 years,0.021274873986840248,0.0331231951713562,0.011848321184515953,0.9550284743309021
Guardian,2023-06-29,"RBA has more to do to curb inflation as retail and job markets still strong, economists say",-0.09221254289150238,0.016610337421298027,0.10882287472486496,0.8745667338371277
Guardian,2023-10-16,"Tories have no room for tax cuts despite £52bn a year stealth rise, says IFS",0.026578154414892197,0.051518041640520096,0.0249398835003376,0.9235421419143677
Guardian,2023-10-10,"UK interest rates will need to stay high into 2024, warns IMF",-0.024555519223213196,0.037112925201654434,0.06166844442486763,0.9012186527252197
Guardian,2023-11-23,UK shoppers expected to buy fewer Black Friday goods amid cost of living crisis,0.0016412350814789534,0.01494616735726595,0.013304932042956352,0.971748948097229
Guardian,2023-11-17,Jeremy Hunt weighing up inheritance tax cut in autumn statement,0.1339985877275467,0.2010337859392166,0.06703521311283112,0.7319309711456299
Guardian,2023-06-26,Why the last mile on the road to low inflation may yet prove to be the toughest,0.00892476737499237,0.0972057357430458,0.08828096836805344,0.8145132660865784
Guardian,2023-10-31,Britons’ holidays abroad ‘could hit record’ in 2024 despite this year’s woes,-0.28477010130882263,0.3245798647403717,0.6093499660491943,0.06607022136449814
Guardian,2023-10-13,"IMF should give poor countries $300bn a year to fight climate crisis, says Joseph Stiglitz",0.5569816827774048,0.7692979574203491,0.21231625974178314,0.018385829403996468
Guardian,2023-03-17,"Central banks must keep interest rates high to combat inflation, says OECD",-0.04201589524745941,0.019014297053217888,0.06103019043803215,0.9199555516242981
Guardian,2023-04-20,The RBA review ignores the global failure of inflation management to prevent financial chaos | John Quiggin,0.7241846323013306,0.7905250191688538,0.06634046882390976,0.1431344598531723
Guardian,2023-10-17,Tories consider saving £1bn with lower state pension rise as pay growth cools,0.017756065353751183,0.04350222274661064,0.025746159255504608,0.9307515621185303
Guardian,2023-02-15,‘Horrible timing’: pandemic food relief ends as inflation sends families scrambling,0.21041864156723022,0.24878783524036407,0.03836919367313385,0.7128430008888245
Guardian,2023-11-16,UK taxpayers: have you been affected by fiscal drag?,0.8763508200645447,0.9106369018554688,0.034286122769117355,0.05507691204547882
Guardian,2023-05-23,From CPI to stagflation: how the UK tracks price rises and what key inflation terms mean,0.8105372190475464,0.8387812972068787,0.028243953362107277,0.13297481834888458
Guardian,2023-06-15,A witch mural and a giant inflatable duck – take the Thursday quiz,0.8821185231208801,0.9235555529594421,0.04143700748682022,0.03500745818018913
Guardian,2023-02-15,UK inflation: which goods and services have risen most in price?,0.15669910609722137,0.1943378895521164,0.03763880208134651,0.7680232524871826
Guardian,2023-02-15,UK inflation might be easing – but don’t expect prices to fall,-0.0012016035616397858,0.028122350573539734,0.02932395413517952,0.942553699016571
Guardian,2023-10-03,Greggs keeps prices on hold as sales leap and it opens new shops,-0.5567587614059448,0.20980557799339294,0.7665643692016602,0.023630106821656227
Guardian,2023-04-15,Inflation is expected to fall but Bank of England’s rate call is finely balanced,0.011167136020958424,0.03508267179131508,0.02391553670167923,0.9410017132759094
Guardian,2023-09-13,Rick Stein defends charge of £2 for condiments at Cornwall restaurant,0.009722111746668816,0.019703034311532974,0.009980923496186733,0.9703159928321838
Guardian,2023-04-13,"Economic hit from public sector strikes worth it to tame UK inflation, says Hunt",-0.017437465488910675,0.04939151555299759,0.06682898104190826,0.8837795257568359
Guardian,2023-05-03,Food price inflation: why the cost of making a family spag bol has hit £10,-0.21149006485939026,0.3773409426212311,0.5888310074806213,0.03382803872227669
Guardian,2023-09-25,Brighton Pier owner hit by spending slowdown and bad weather,0.011635064147412777,0.019268931820988655,0.007633867673575878,0.9730972051620483
Guardian,2023-11-23,Hunt the crap magician can’t escape his own autumn statement illusion | John Crace,0.3745673596858978,0.4050888121128082,0.03052142634987831,0.5643898248672485
Guardian,2023-11-02,"Despite the Bank of England’s hawkish tone, the next interest rate move is likely down",0.011935275048017502,0.028939679265022278,0.017004404217004776,0.954055905342102
Guardian,2022-12-14,How inflation stole Christmas in UK: in five charts,0.034460753202438354,0.07077530771493912,0.03631455823779106,0.8929100632667542
Guardian,2023-10-01,"As Britain’s town hall services crumble, the case for reform is overwhelming",0.2756213843822479,0.30246594548225403,0.026844574138522148,0.6706895232200623
Guardian,2023-01-09,"Students face £1,500 inflation shortfall in maintenance loans, universities warn",0.025686176493763924,0.04522838443517685,0.019542204216122627,0.935229480266571
Guardian,2023-03-29,Next expects price rises to slow this year in sign that inflation is easing,-0.044656701385974884,0.018833059817552567,0.06348975747823715,0.9176771640777588
Guardian,2023-03-12,Britain’s older electorate can live with low GDP. It’s high inflation they abhor | Torsten Bell,0.4415254294872284,0.5351720452308655,0.09364660829305649,0.37118130922317505
Guardian,2023-06-22,Why does the RBA want unemployment to go up? And what has it got to do with inflation?,0.020666496828198433,0.03513051196932793,0.014464014209806919,0.9504055380821228
Guardian,2023-08-24,"UK interest rates to peak at 5.5% in September, economists predict",-0.05638096481561661,0.03759828954935074,0.09397925436496735,0.8684224486351013
Guardian,2023-01-05,Greggs workers get 10% pay increase amid ‘material cost inflation’,-0.9250319600105286,0.026840658858418465,0.9518726468086243,0.02128669060766697
Guardian,2023-11-15,Flood protection plans for English homes cut by 40%,0.014813634566962719,0.028527485206723213,0.013713850639760494,0.9577586650848389
Guardian,2023-04-30,"The Bank of England was right, inflation has made us poorer. But whose fault is it? | Larry Elliott",0.17615213990211487,0.25748196244239807,0.0813298225402832,0.6611881852149963
Guardian,2022-11-30,UK food price inflation hits new high of 12.4%,-0.8669248223304749,0.021991701796650887,0.888916552066803,0.0890916958451271
Guardian,2023-02-05,"Truss tax cuts were ‘not right approach’ before tackling inflation, says Shapps",0.19787046313285828,0.2609613239765167,0.06309085339307785,0.6759477853775024
Guardian,2023-11-01,Asos has gone from being an iconic comfort brand to a fast-fashion also-ran. What happened? | Sophie Benson,0.30751290917396545,0.362608939409256,0.05509603023529053,0.5822950601577759
Guardian,2023-03-22,Why does the UK have highest inflation in G7 and is Brexit a factor?,-0.0009473451063968241,0.021451260894536972,0.022398605942726135,0.9561501145362854
Guardian,2023-10-18,Business rates could rise by £1.95bn in ‘bleak picture’ for UK retail and hospitality,0.03640695661306381,0.11251085996627808,0.07610390335321426,0.8113852739334106
Guardian,2023-05-20,"Inflation is on the wane, but a longed-for sharp drop is far from in the bag",0.00952828861773014,0.019800161942839622,0.010271873325109482,0.969927966594696
Guardian,2023-06-21,"Will the Taylor tour spur inflation? No, but a Swift spending spree might just save us from a recession | Greg Jericho",0.29740196466445923,0.47092828154563904,0.173526331782341,0.3555453419685364
Guardian,2023-01-18,UK inflation: how everyday items and services shot up in price,0.39792460203170776,0.5298861265182495,0.13196153938770294,0.3381524085998535
Guardian,2023-10-04,What are bond yields and why are they at a 25-year high in UK?,0.438956081867218,0.6412951350212097,0.2023390680551529,0.1563657969236374
Guardian,2023-01-15,"High inflation is to blame for these strikes, not trade unions | Torsten Bell",0.0075283353216946125,0.0571029968559742,0.04957466199994087,0.8933222889900208
Guardian,2023-02-01,Fed announces smallest interest hike in a year as inflation ‘eases somewhat’,-0.014994524419307709,0.023745501413941383,0.03874002769589424,0.9375145435333252
Guardian,2023-02-01,"UK supermarket price inflation hits record high, adding £788 to annual bills",-0.8997896909713745,0.024502314627170563,0.9242920279502869,0.05120563507080078
Guardian,2023-04-08,Cost of Easter rises in UK as inflation hits chocolate eggs and hot cross buns,-0.6068633198738098,0.15791408717632294,0.764777421951294,0.07730848342180252
Guardian,2023-04-20,"RBA shake-up promises board representation for workers, with focus on full employment and fighting inflation",0.7939351797103882,0.8857955932617188,0.09186039119958878,0.02234400250017643
Guardian,2023-01-09,Bank of England warns high inflation could last longer than expected,-0.14219065010547638,0.034801967442035675,0.17699261009693146,0.7882053852081299
Guardian,2023-01-04,Record 13.3% UK food inflation raises fears of ‘another difficult year’,0.00406900979578495,0.01501038670539856,0.01094137690961361,0.9740482568740845
Guardian,2023-08-16,Sticky price rises may force Bank of England to deploy its only weapon again,0.0015433989465236664,0.034096330404281616,0.03255293145775795,0.933350682258606
Guardian,2023-10-17,Welsh government will cut budgets to maintain health and rail services,0.07321160286664963,0.10188755393028259,0.028675949200987816,0.8694364428520203
Guardian,2023-11-20,"‘Far too early’ to propose UK interest rate cuts, says Bank of England governor",0.034282386302948,0.054761581122875214,0.020479194819927216,0.9247592091560364
Guardian,2023-05-22,"Inflation may be down, but my food bill is shooting up and Britain feels more toxic than ever | Sharron Spice",0.18915799260139465,0.22859036922454834,0.039432380348443985,0.7319772839546204
Guardian,2023-09-17,Yet another Bank of England rate rise looks likely – but this may be the last,-0.2229505032300949,0.07210595905780792,0.2950564920902252,0.6328375935554504
Guardian,2023-02-08,FTSE 100 hits fresh all-time high as inflation and recession fears ease,-0.8734560012817383,0.05448421835899353,0.927940309047699,0.017575539648532867
Guardian,2022-12-30,"Inflation, tech plunge and ‘crypto winter’: global stock markets in 2022",0.015340042300522327,0.025054143741726875,0.009714101441204548,0.965231716632843
Guardian,2022-12-30,"Inflation, waiting lists, strikes, rail chaos, climate emergency: the 2022 polycrisis",0.1327456533908844,0.16782407462596893,0.03507841378450394,0.7970975041389465
Guardian,2023-01-16,"UK inflation could fall rapidly as energy prices drop, says Bank boss",-0.0811130627989769,0.018377825617790222,0.09949088841676712,0.8821312785148621
Guardian,2023-08-05,"Help with UK energy bills unlikely this winter, suggests Grant Shapps",0.15145379304885864,0.3677405118942261,0.21628673374652863,0.4159727096557617
Guardian,2023-08-26,How to save on food shopping: from discount apps and cashback to free stuff,0.8813161253929138,0.9195935726165771,0.038277462124824524,0.04212894290685654
Guardian,2023-10-22,Christmas shoppers to buy fewer and cheaper items this year as cost of living crisis persists,0.0024671023711562157,0.017036527395248413,0.014569425024092197,0.9683940410614014
Guardian,2023-01-18,How will drop in inflation affect plans to raise UK interest rates?,-0.04331868514418602,0.02457786351442337,0.06789655238389969,0.9075256586074829
Guardian,2022-11-27,"Public sector pay rises cannot match inflation, says transport secretary",0.07835354655981064,0.10558274388313293,0.027229199185967445,0.8671880960464478
Guardian,2022-11-30,Inflation may now have peaked. The RBA must tread carefully | Greg Jericho,0.020733339712023735,0.03904286026954651,0.018309520557522774,0.9426476359367371
Guardian,2023-06-23,This Tory pantomime is becoming a real drag | Brief letters,0.5049283504486084,0.5438036322593689,0.03887525573372841,0.4173210859298706
Guardian,2023-09-20,"Almost 2,000 more independent stores in Great Britain left empty this year",0.005700994282960892,0.0220288448035717,0.01632785052061081,0.9616433382034302
Guardian,2022-11-24,"Food, transportation, heating: inflation takes a bite out of Thanksgiving",-0.0021496156696230173,0.05368008092045784,0.055829696357250214,0.8904901742935181
Guardian,2023-08-09,Chinese economy slips into deflation as recovery falters and demand slows,-0.04776909574866295,0.01413827482610941,0.06190736964344978,0.923954427242279
Guardian,2023-10-19,"More English councils face bankruptcy, leaders warn, as deficits reach £4bn",0.0193993728607893,0.03647764027118683,0.01707826927304268,0.946444034576416
Guardian,2023-01-26,"Focus on NHS and inflation to keep poll hopes alive, Sunak tells ministers",0.30611932277679443,0.52305668592453,0.2169373780488968,0.2600059509277344
Guardian,2022-12-14,Bank of England poised to raise borrowing costs to combat inflation,0.008210057392716408,0.028723040595650673,0.020512983202934265,0.950764000415802
Guardian,2023-02-12,"Inflation may have peaked, but the cost of living pain is far from over",0.0018923617899417877,0.03269975632429123,0.03080739453434944,0.936492919921875
Guardian,2022-11-15,Heinz tomato ketchup tops inflation survey of UK branded groceries,-0.7552159428596497,0.10931508243083954,0.8645310401916504,0.026153838261961937
Guardian,2023-11-06,Westpac’s profit jump is no surprise when the RBA favours banks over households | John Quiggin,0.3086960017681122,0.5354346632957458,0.22673866152763367,0.23782667517662048
Guardian,2022-12-06,‘I’m in crisis every day’: prices outpace Belgians’ inflation-matched pay,0.013768123462796211,0.033393338322639465,0.019625214859843254,0.9469814896583557
Guardian,2022-11-08,Primark owner expects £2bn inflation hit amid weak consumer backdrop,-0.8788281679153442,0.018745409324765205,0.8975735902786255,0.08368097245693207
Guardian,2022-11-15,UK labour market is changing as inflation squeezes real pay,0.007604560349136591,0.024570075795054436,0.016965515911579132,0.9584643840789795
Guardian,2023-10-04,Bond market sell-off sends UK long-term borrowing cost to 25-year high,-0.007952080108225346,0.01565363258123398,0.02360571175813675,0.9607406258583069
Guardian,2023-11-01,An RBA rate rise next week is now an even-money bet – and figures reveal just how damaging it would be,0.3843185305595398,0.498151957988739,0.1138334572315216,0.3880144953727722
Guardian,2023-01-19,Wake up and buy the coffee: inflation raises cost of a takeaway cup,0.2135964035987854,0.5735624432563782,0.3599660396575928,0.06647153943777084
Guardian,2022-11-11,"Inflation will erode funding for early years care, finds IFS",0.026138776913285255,0.0460064560174942,0.019867680966854095,0.9341258406639099
Guardian,2023-07-20,‘It’s for the future’: NHS doctors in Manchester striking for pay that ‘keeps workforce’,0.02580946311354637,0.04111584275960922,0.015306382440030575,0.9435777068138123
Guardian,2022-11-03,BT is feeling the squeeze as inflation clouds its future | Nils Pratley,-0.3658282160758972,0.1654977649450302,0.5313259959220886,0.30317625403404236
Guardian,2023-09-12,The United Auto Workers may soon strike. Every American should support them | Bernie Sanders,0.00770723819732666,0.1444111168384552,0.13670387864112854,0.7188850045204163
Guardian,2023-07-16,Tesco puts squeeze on suppliers so it can cut grocery prices for customers,0.01366092823445797,0.03065488114953041,0.01699395291507244,0.9523511528968811
Guardian,2022-10-27,"Deranged diners, inflation and staff shortages: American restaurants are struggling",0.6362889409065247,0.6837217807769775,0.047432832419872284,0.26884540915489197
Guardian,2023-07-21,UK budget deficit falls in June but experts say tax cuts are unlikely,-0.033915337175130844,0.020197000354528427,0.05411233380436897,0.9256906509399414
Guardian,2022-12-11,It is soaring energy costs fuelling UK inflation – not humble pay rises,0.052010975778102875,0.08178398758172989,0.029773009940981865,0.8884430527687073
Guardian,2023-06-28,"High interest rates may persist, says Bank of England governor",-0.7289043068885803,0.10933708399534225,0.8382413387298584,0.052421510219573975
Guardian,2022-12-14,UK inflation eases to 10.7% as annual rate of price increases slows,0.0031578559428453445,0.019163301214575768,0.016005445271730423,0.9648312926292419
Guardian,2023-08-04,RBA predicts weaker economy for the rest of 2023 as cost of living pummels households,-0.19763214886188507,0.027421215549111366,0.22505336999893188,0.7475254535675049
Guardian,2023-06-08,Three rescued after inflatable duck drifts out to sea off Devon coast,0.5251410603523254,0.5605508089065552,0.035409726202487946,0.40403953194618225
Guardian,2023-08-29,"UK food prices as big a concern for consumers as energy bills, Which? finds",0.010235817171633244,0.02607741393148899,0.015841597691178322,0.9580809473991394
Guardian,2022-10-25,Whitbread warns of £60m increase in costs due to inflation,-0.8962635397911072,0.019240032881498337,0.9155035614967346,0.06525643914937973
Guardian,2023-09-29,‘We are a political project’: how HS2’s costs have spiralled out of control,0.4726882576942444,0.5038408637046814,0.03115260973572731,0.4650065302848816
Guardian,2022-10-19,UK inflation jump calls for matching rise in state benefits,-0.11254139244556427,0.213217094540596,0.3257584869861603,0.4610244333744049
Guardian,2022-09-21,Federal Reserve warns of ‘pain’ ahead as inflation surges,-0.23570430278778076,0.09641052037477493,0.3321148157119751,0.5714746713638306
Guardian,2023-01-18,UK inflation dips but food prices rise 17% amid squeeze on low-income families,-0.0016254931688308716,0.026752419769763947,0.028377912938594818,0.9448696970939636
Guardian,2023-08-15,Global wealth fall cost 3.5m people ‘dollar millionaire’ status last year,0.013884086161851883,0.020637964829802513,0.00675387866795063,0.9726081490516663
Guardian,2022-11-07,"Global inflation may be close to its peak, IMF director says",-0.05477556958794594,0.05960743501782417,0.11438300460577011,0.8260095715522766
Guardian,2023-02-03,"Students in England face ‘negative impact’ from refusal to tie loans to inflation, admits DfE",0.023385576903820038,0.053971659392118454,0.030586084350943565,0.9154422283172607
Guardian,2023-08-17,Rise in UK company profits puts Bank’s stance on prices under scrutiny,-0.43115395307540894,0.05674074962735176,0.4878947138786316,0.45536452531814575
Guardian,2023-08-22,"FTSE 100 bosses ‘given average pay rise of £500,000 in 2022’",-0.10424166917800903,0.20975805819034576,0.313999742269516,0.4762423038482666
Guardian,2022-11-01,"Extend UK energy price cap to hold inflation back, thinktank says",-0.5459924340248108,0.0909356027841568,0.6369280219078064,0.2721364200115204
Guardian,2023-07-11,"UK mortgage payers must brace for even higher borrowing costs, IMF warns",-0.442449152469635,0.026296310126781464,0.46874547004699707,0.5049582719802856
Guardian,2022-12-14,Fed eases pace of interest rate rises after signs inflation may be slowing,-0.045677509158849716,0.030320458114147186,0.0759979635477066,0.893681526184082
Guardian,2023-01-09,"‘It’s going to be tough’: Sainsbury’s chief on price cuts, inflation and energy costs",-0.909744381904602,0.03378919139504433,0.943533718585968,0.022677170112729073
Guardian,2022-12-14,Inflation is still causing pain and Bank of England risks making situation worse,0.1055525541305542,0.12639594078063965,0.020843392238020897,0.8527606129646301
Guardian,2023-04-19,Why are UK food prices up by 19% – and which foods are worst affected?,-0.0570637509226799,0.01988002471625805,0.0769437700510025,0.9031761288642883
Guardian,2023-03-07,Pakistanis are leaving our country in droves due to inflation and job losses – who can blame them? | Moni Mohsin,0.12282277643680573,0.14571233093738556,0.02288956195116043,0.831398069858551
Guardian,2023-07-11,Record UK pay growth adds to pressure for interest rate rise,0.005072303116321564,0.02652357518672943,0.021451272070407867,0.9520251750946045
